SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
519287,MODERN DAIRI,XT,Q,3.92,3.92,3.74,3.92,3.92,3.92,8,3135,12082.00,
519295,BAMBINO AGRO,X ,Q,181.50,190.50,181.50,190.50,190.50,181.50,6,660,119985.00,
519307,VIKAS WSP   ,XT,Q,22.35,22.35,22.00,22.35,22.35,21.30,444,585865,13093280.00,
519319,JATALIA     ,XT,Q,8.53,8.53,8.53,8.53,8.53,8.37,1,700,5971.00,
519359,POONA DAL   ,X ,Q,25.50,26.00,24.50,25.40,25.40,26.95,31,1114,28168.00,
519367,TRANSGL.FOOD,X ,Q,3.42,3.42,3.42,3.42,3.42,3.59,1,3,10.00,
519383,ANIK INDS   ,B ,Q,14.15,14.15,14.02,14.02,14.05,14.75,11,695,9779.00,
519421,KSE LIMITED ,XT,Q,1288.10,1390.00,1288.10,1355.65,1358.95,1347.75,28,376,510393.00,
519455,NARBADA     ,X ,Q,68.60,73.80,68.50,71.50,71.50,71.25,13,657,45310.00,
519457,VIRAT CRANE ,X ,Q,30.00,32.00,30.00,32.00,32.00,32.60,12,5514,176270.00,
519483,TAI INDUST. ,XT,Q,13.49,13.49,13.49,13.49,13.49,12.85,1,100,1349.00,
519491,OCEAN AGRO  ,X ,Q,26.50,26.50,25.00,25.05,26.00,26.25,10,1105,27778.00,
519494,N K INDUST. ,B ,Q,35.00,37.00,33.50,34.60,36.00,35.20,19,339,11844.00,
519506,NCC BLUE WAT,P ,Q,6.98,6.98,6.98,6.98,6.98,7.34,1,100,698.00,
519552,HERITGFOOD  ,A ,Q,545.00,545.00,501.45,507.45,501.45,519.60,59,267,135990.00,
519560,NEHA INTER. ,X ,Q,3.08,3.40,3.08,3.39,3.39,3.21,14,4229,14272.00,
519566,SIMRAN FARMS,X ,Q,96.80,96.80,86.10,87.65,86.10,92.00,158,9473,859931.00,
519588,DFM FOODS   ,B ,Q,262.05,273.80,261.00,269.25,269.25,268.10,20,598,160600.00,
519600,CCL PRODUCTS,A ,Q,269.95,269.95,258.60,259.70,259.90,260.00,69,2261,586332.00,
519602,KELLTONTEC  ,B ,Q,43.55,46.00,43.00,44.30,44.30,43.55,177,26016,1160710.00,
519612,MAHAAN FOODS,X ,Q,20.60,20.60,20.60,20.60,20.60,21.65,1,500,10300.00,
520008,RICO AUTO   ,B ,Q,63.65,64.10,62.00,63.50,63.50,64.30,201,27041,1712124.00,
520021,OMAX AUTOS. ,B ,Q,76.50,76.50,72.25,73.65,73.15,73.00,11,681,50167.00,
520043,MUNJAL SHOWA,B ,Q,155.00,160.75,152.20,153.90,153.90,156.80,26,386,59237.00,
520051,JAMNA AUTO  ,A ,Q,54.90,55.40,53.30,54.25,54.30,54.85,296,27774,1521474.00,
520056,SUNDAR.CLAY ,A ,Q,2780.05,2875.00,2700.00,2732.65,2807.00,2807.75,75,269,735077.00,
520057,JTEKTINDIA  ,B ,Q,101.00,102.00,97.15,100.10,100.00,102.15,77,5839,586049.00,
520059,MUNAUTO     ,B ,Q,51.10,51.95,49.35,50.35,50.25,51.40,155,20748,1043600.00,
520066,JAYBH.MARUTI,B ,Q,240.00,243.05,235.20,236.65,236.10,242.55,172,3984,952218.00,
520073,RACLGEAR    ,X ,Q,71.50,72.45,70.50,71.25,71.10,69.95,65,10021,715395.00,
520075,SAMKRG PIST.,X ,Q,156.00,158.35,154.60,155.50,154.60,156.40,36,1232,192105.00,
520086,SICAL LOG   ,B ,Q,116.45,129.75,115.20,124.05,124.05,117.15,234,3970,497300.00,
520111,RATNAMNI MET,B ,Q,898.00,898.00,887.00,890.00,890.00,899.85,37,2416,2152705.00,
520113,VESUVIUS IND,B ,Q,1114.00,1114.00,1111.05,1112.00,1111.05,1145.00,4,59,65609.00,
520119,AUTOMOTIVE S,B ,Q,52.55,53.50,51.00,51.50,51.75,53.30,62,3725,194557.00,
520123,ABC INDIA   ,X ,Q,44.50,56.50,44.50,50.55,50.55,52.00,11,225,11257.00,
520141,SIBAR AUTO  ,X ,Q,26.50,27.00,24.75,26.85,27.00,26.00,16,373,9435.00,
520155,STARLOG     ,X ,Q,19.40,19.40,18.95,18.95,18.95,19.40,5,272,5230.00,
521005,INDOVATION  ,XT,Q,7.51,7.51,7.51,7.51,7.51,7.90,2,1386,10408.00,
521016,INDO COUNT  ,B ,Q,41.00,41.95,38.50,39.35,39.35,41.30,184,981756,40232350.00,
521018,MARAL OVERS ,B ,Q,24.85,25.05,24.85,25.00,25.00,25.00,3,225,5607.00,
521064,TRIDENT     ,A ,Q,65.55,66.65,64.90,66.15,66.30,65.50,494,63759,4219140.00,
521068,HISAR SPIN. ,P ,Q,14.00,14.00,13.31,13.31,13.31,14.00,2,1000,13586.00,
521070,ALOK INDS.  ,T ,Q,3.68,3.70,3.66,3.66,3.66,3.85,460,928592,3420974.00,
521080,PASARI SPIN ,XT,Q,4.30,4.30,4.30,4.30,4.30,4.10,1,20,86.00,
521097,AMARJOTHI SP,X ,Q,85.20,88.45,85.20,87.10,87.10,87.90,22,1786,155991.00,
521105,OLYMPIA IND.,X ,Q,20.55,20.55,20.55,20.55,20.55,21.60,5,151,3103.00,
521109,NAGREEKA EXP,B ,Q,20.50,20.95,19.00,20.35,20.80,20.20,21,650,12899.00,
521113,SUDITI IND. ,X ,Q,24.55,24.55,22.20,22.75,22.95,24.55,18,2720,62677.00,
521141,ADITYA SPIN.,XT,Q,4.20,4.20,4.05,4.05,4.05,4.00,15,1120,4686.00,
521163,ZODIAC CLOTH,T ,Q,263.00,270.00,257.25,262.80,263.40,264.70,101,1870,494711.00,
521167,FRONT BUSS  ,X ,Q,5.23,5.23,5.23,5.23,5.23,5.50,3,5280,27614.00,
521176,GANGOTRI TEX,Z ,Q,1.22,1.22,1.22,1.22,1.22,1.28,3,3300,4026.00,
521180,SUPER SPIN. ,B ,Q,6.57,6.65,6.25,6.25,6.25,6.26,14,3134,20095.00,
521182,SEASONS FUR.,XT,Q,2.16,2.16,2.16,2.16,2.16,2.16,1,125,270.00,
521188,UNITED TEXT.,XT,Q,7.55,8.29,7.55,8.29,8.29,7.93,3,895,6760.00,
521194,SIL INVEST  ,B ,Q,173.00,174.40,164.50,170.65,174.40,168.95,19,378,64191.00,
521200,SURYLAK.COTT,B ,Q,31.00,31.00,30.40,30.40,30.40,30.75,4,299,9209.00,
521206,SAMTEX FASH.,XT,Q,1.44,1.53,1.40,1.41,1.40,1.46,25,14735,20980.00,
521216,DHAN ROTO SP,X ,Q,28.80,28.80,28.80,28.80,28.80,28.80,3,318,9158.00,
521226,UNI ROYAL IN,X ,Q,9.26,9.98,9.26,9.98,9.98,9.51,4,1200,11841.00,
521234,SRI NACHAMAI,X ,Q,18.55,18.55,18.55,18.55,18.55,17.95,1,40,742.00,
521240,SAMBANDAM SP,X ,Q,92.00,92.40,91.45,92.20,92.05,96.50,6,295,27028.00,
521248,KITEX GARMEN,B ,Q,99.00,99.95,98.10,99.00,99.00,98.90,18,796,78962.00,
522004,BATLIBOI LTD,X ,Q,14.00,14.70,14.00,14.30,14.30,14.30,9,1503,21507.00,
522005,AUSTIN ENGG.,X ,Q,55.00,58.00,53.50,57.00,57.00,56.15,8,420,23416.00,
522014,UNITED DRILL,X ,Q,114.00,115.00,106.10,113.95,114.00,110.30,24,721,79775.00,
522017,FLUIDOMAT   ,X ,Q,106.75,106.80,105.10,106.20,106.00,104.40,18,1235,131052.00,
522029,WINDSOR MACH,B ,Q,70.00,70.45,68.55,68.70,68.55,70.05,162,61851,4310618.00,
522034,SHANTHI GEAR,B ,Q,127.90,127.90,125.00,125.00,125.00,127.20,26,1893,238059.00,
522064,HONDA SIEL  ,B ,Q,1044.05,1052.35,1037.05,1052.30,1052.30,1046.45,22,79,82678.00,
522073,HITECHGEAR  ,B ,Q,277.00,277.00,270.00,274.95,270.00,279.00,31,1503,413559.00,
522074,ELGI EQUIP  ,A ,Q,265.00,270.00,262.00,265.10,270.00,263.70,32,994,261505.00,
522101,KILBURN ENGG,X ,Q,39.00,40.00,39.00,39.35,39.20,37.65,18,881,35034.00,
522105,BIRLA PRETEC,X ,Q,16.80,17.20,16.40,16.55,16.50,16.80,168,30851,515344.00,
522108,YUKEN INDIA ,X ,Q,749.95,765.00,742.10,752.30,752.30,745.10,126,3741,2807116.00,
522113,TIMKEN (I)  ,B ,Q,560.00,567.00,552.10,566.05,565.00,552.10,89,960,538609.00,
522122,VOITH PAPER ,X ,Q,826.00,826.00,817.00,822.00,822.00,826.00,8,81,66596.00,
522134,ARTSON ENG  ,X ,Q,41.80,41.80,37.20,38.50,38.50,38.45,11,873,33366.00,
522152,SOLITAIR MC ,X ,Q,33.00,33.00,28.00,29.00,29.00,30.00,31,10296,293734.00,
522163,DIAMONPOWER ,Z ,Q,1.37,1.37,1.27,1.27,1.36,1.33,21,4327,5663.00,
522165,INDSIL HYD  ,X ,Q,58.00,58.00,54.70,56.40,56.40,57.35,54,11732,664214.00,
522183,ITL INDUSTRS,X ,Q,162.05,163.05,160.30,162.05,160.30,165.55,33,1754,285361.00,
522195,FRONTIER SPR,X ,Q,210.50,216.00,203.50,213.90,215.70,213.45,36,1509,315670.00,
522205,PRAJ IND.LTD,B ,Q,136.40,140.60,135.75,137.85,137.85,136.70,1240,125375,17313122.00,
522207,RASANDIK ENG,X ,Q,106.60,106.60,104.20,104.20,104.20,106.95,3,100,10540.00,
522215,SWISS GLASS ,X ,Q,182.00,191.70,182.00,190.00,190.00,188.00,41,2558,486558.00,
522217,GUJ APOIND  ,B ,Q,157.90,157.90,152.40,152.40,152.40,155.30,3,72,10980.00,
522229,TANEJA AERO.,X ,Q,30.15,31.60,30.15,31.55,31.60,30.90,28,1397,43640.00,
522231,CONART ENG. ,X ,Q,30.75,30.75,28.35,28.45,28.45,29.35,31,2705,77013.00,
522241,M.M.FORGINGS,B ,Q,551.10,568.75,551.10,559.85,562.00,547.30,7,27,15116.00,
522249,MAYUR UNIQ. ,B ,Q,337.00,338.50,330.00,330.65,330.25,335.90,65,534,178203.00,
522251,CENLUB INDUS,X ,Q,67.00,67.50,66.00,66.00,66.00,67.00,10,1488,98829.00,
522257,RAJOO ENGIN.,X ,Q,27.95,28.40,27.50,28.05,28.30,27.90,57,8835,246760.00,
522261,DOLPHIN OFF.,B ,Q,45.75,46.30,44.50,45.15,45.20,46.35,262,33173,1507630.00,
522263,JMC PROJECTS,B ,Q,110.20,113.20,110.20,112.70,112.70,112.50,41,1396,157541.00,
522273,AHMED.STEEL ,XT,Q,14.50,15.30,14.25,15.30,15.30,15.00,6,284,4177.00,
522275,GET&D       ,A ,Q,256.05,260.00,250.25,251.05,251.05,255.05,78,734,186774.00,
522281,RAM RAT.WIRE,X ,Q,100.70,101.00,95.25,98.30,97.90,99.60,48,6141,594495.00,
522285,JAY NECO IND,T ,Q,5.56,5.95,5.56,5.67,5.95,5.80,20,11860,67351.00,
522287,KALPA.POWER ,A ,Q,463.00,482.00,458.80,475.45,474.10,464.10,108,886,413715.00,
522294,T & I GLOBAL,X ,Q,83.05,84.00,83.05,83.05,83.05,83.05,4,1479,123476.00,
522295,CONTROL PRNT,B ,Q,263.00,263.00,256.00,256.25,256.60,263.65,41,144,37024.00,
523007,ANSAL BUILD.,X ,Q,43.50,43.50,40.05,41.50,41.90,41.50,31,1518,62702.00,
523019,B.N.RATHI SE,X ,Q,20.20,21.95,19.10,21.45,21.40,20.15,12,1343,26394.00,
523021,RISHITECH   ,X ,Q,40.50,40.50,40.50,40.50,40.50,38.10,1,500,20250.00,
523023,SINCLAIR HOT,X ,Q,325.00,329.00,323.50,324.65,324.00,323.10,33,1482,481036.00,
523025,SAFARI IND. ,B ,Q,730.00,730.00,724.00,727.00,725.00,729.20,84,1714,1247113.00,
523100,COSMO FERR. ,X ,Q,15.40,15.40,15.40,15.40,15.40,16.15,1,100,1540.00,
523116,SANCO TRANS ,X ,Q,189.90,194.05,189.90,194.05,194.05,199.80,2,6,1143.00,
523120,ADOR MULTI. ,X ,Q,34.50,34.50,34.00,34.00,34.00,35.00,2,2,68.00,
523144,MEDI CAPS   ,X ,Q,13.84,15.00,13.83,14.87,14.87,13.45,23,5095,71853.00,
523160,MORGAN CRU  ,X ,Q,1465.00,1465.00,1410.00,1432.05,1426.00,1460.65,13,53,76246.00,
523204,ABAN OFFSHO ,T ,Q,53.10,54.50,51.60,51.80,52.30,53.95,145,15920,831652.00,
523207,KOKUYOCMLN  ,B ,Q,90.90,97.05,89.30,89.45,89.30,91.55,80,8478,763618.00,
523209,NICCO UCO AL,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,9,1.00,
523229,BHARAT SEATS,X ,Q,79.00,81.70,78.05,80.00,80.00,79.20,105,8934,715544.00,
523232,CONT.PETRO  ,XT,Q,34.90,34.90,31.60,31.60,31.60,33.25,4,300,9810.00,
523260,PEARL POLYME,T ,Q,11.62,11.80,11.62,11.80,11.80,12.14,2,929,10947.00,
523261,VENKEY'S (I),A ,Q,1989.45,2043.00,1857.00,1983.70,1983.70,1996.60,1075,8205,16322466.00,
523269,ADVANI HOTEL,B ,Q,67.50,67.50,67.50,67.50,67.50,62.85,1,5,337.00,
523277,G.V.FILMS   ,X ,Q,0.47,0.47,0.44,0.46,0.45,0.44,22,9888,4413.00,
523283,SUPER HOUSE ,B ,Q,112.10,115.45,111.00,115.45,115.45,114.45,8,155,17466.00,
523301,TCPL PACK   ,B ,Q,385.00,385.00,380.00,380.20,380.00,396.00,10,34,12951.00,
523319,BALMER LAWRI,B ,Q,171.50,176.00,169.60,170.30,170.00,170.20,300,8842,1530722.00,
523323,KOVAI MEDI. ,X ,Q,740.00,751.00,730.00,741.65,745.00,740.00,23,447,333177.00,
523329,ELDECO HOUS.,X ,Q,1400.00,1499.00,1400.00,1445.70,1450.00,1402.00,20,334,489325.00,
523367,DCMSHRIRAM  ,A ,Q,471.00,484.80,453.55,465.00,465.00,433.70,2352,77992,36734602.00,
523369,DCM SHR.IND ,X ,Q,193.85,193.85,180.05,182.25,180.30,177.80,242,4881,900813.00,
523371,MAWANA SUGAR,B ,Q,47.40,47.50,45.55,46.65,47.20,45.25,83,8312,389353.00,
523384,MAH.RAS.APEX,T ,Q,102.00,102.00,102.00,102.00,102.00,106.90,1,200,20400.00,
523385,NILKAMAL L  ,A ,Q,1311.50,1338.45,1310.00,1318.55,1318.55,1322.55,55,478,631852.00,
523395,3M INDIA LTD,A ,Q,23050.05,23570.30,23020.05,23144.10,23169.00,22907.90,82,114,2653979.00,
523398,JCHAC       ,B ,Q,1754.00,1888.00,1754.00,1860.85,1870.00,1860.00,98,160,294045.00,
523405,JM FINANCIAL,A ,Q,90.00,91.50,87.45,88.35,88.35,88.70,725,50367,4470786.00,
523411,ADCINDIA    ,X ,Q,244.90,244.90,228.05,230.05,230.00,235.15,16,573,132143.00,
523415,COVENTRY COI,XT,Q,1.35,1.35,1.35,1.35,1.35,1.35,1,100,135.00,
523445,REL INDL INF,B ,Q,317.00,321.60,313.30,314.70,314.70,320.10,669,18105,5736273.00,
523449,SHARP INDIA ,XT,Q,28.70,29.95,27.40,27.55,27.55,28.70,8,285,7906.00,
523457,LINDEINDIA  ,A ,Q,480.70,493.70,475.50,477.45,480.60,476.65,290,5562,2669273.00,
523465,IND.BANK HSG,B ,Q,32.00,35.60,29.40,35.60,35.60,34.75,5,375,12215.00,
523467,JAIMATA GLAS,X ,Q,0.31,0.36,0.31,0.32,0.32,0.34,43,74077,24427.00,
523475,LOTUS CHOC  ,X ,Q,19.60,19.60,19.00,19.60,19.60,19.60,11,370,7241.00,
523483,PACIFIC IND.,X ,Q,118.00,119.00,117.20,117.20,117.20,119.05,4,84,9893.00,
523519,UNI OFF AUTO,XT,Q,1.32,1.32,1.32,1.32,1.32,1.26,1,300,396.00,
523523,RAINBOW PAP.,T ,Q,1.06,1.06,1.06,1.06,1.06,1.06,1,15,15.00,
523537,APM INDUS.  ,X ,Q,38.95,38.95,36.50,36.75,36.75,37.00,12,2087,77194.00,
523539,PRECISION WR,B ,Q,206.45,206.45,192.20,193.40,192.20,198.55,66,4556,898088.00,
523550,KRYPTON IND ,X ,Q,17.05,17.30,16.15,16.20,16.20,17.00,41,17558,297823.00,
523566,MARTIN BURN ,XT,Q,38.00,38.50,37.50,38.05,38.05,37.75,25,130,4946.00,
523574,FEL         ,B ,Q,34.25,34.60,33.30,33.95,34.00,33.80,181,13797,471707.00,
523586,IND.TONERS  ,X ,Q,138.00,138.00,135.40,135.50,135.50,135.85,32,1556,211072.00,
523598,SHIPP.CORPN ,A ,Q,34.50,34.50,33.85,34.10,34.00,34.45,243,29304,1003803.00,
523606,SIKA INTER. ,X ,Q,160.00,160.00,148.00,148.70,148.00,155.00,3,130,19670.00,
523610,ITI LTD.    ,A ,Q,90.15,91.60,89.50,90.05,90.00,90.70,429,38956,3525859.00,
523618,DREDGING COR,B ,Q,368.00,381.00,364.00,369.10,369.10,371.40,542,11368,4241866.00,
523628,PODDAR      ,T ,Q,542.10,542.10,542.10,542.10,542.10,530.00,1,20,10842.00,
523630,NATIONAL FER,B ,Q,35.80,36.35,35.60,36.20,36.35,35.70,238,51898,1861375.00,
523638,IP RINGS LTD,X ,Q,99.50,99.50,96.90,97.05,99.45,99.50,19,1247,121502.00,
523642,PI INDUS.LTD,A ,Q,1037.70,1047.95,1027.00,1031.15,1031.15,1034.30,100,7744,7990092.00,
523648,PLASTIBLEND ,B ,Q,193.00,193.00,192.00,192.90,192.90,193.00,8,303,58446.00,
523660,WATERBASE   ,X ,Q,141.00,143.00,136.40,140.30,140.30,140.80,508,26153,3684297.00,
523672,FLEX FOODS  ,X ,Q,59.70,59.70,57.10,57.55,57.35,57.55,18,690,39614.00,
523694,APCOTEX IND ,B ,Q,546.95,555.00,529.25,540.65,542.00,540.00,149,2079,1123589.00,
523696,FORTIS MLR  ,X ,Q,56.10,56.50,56.10,56.15,56.50,56.70,6,1205,67635.00,
523704,MASTEK LTD  ,B ,Q,479.00,484.90,469.05,471.30,471.30,482.60,427,7942,3783814.00,
523708,EIMCO ELECON,B ,Q,387.00,389.00,386.00,389.00,389.00,386.10,4,27,10426.00,
523710,SAYAJI HOTEL,XT,Q,246.30,258.95,246.15,257.70,257.70,258.95,15,273,68391.00,
523716,ASHIANA HOU ,B ,Q,116.05,116.95,115.00,115.25,115.20,119.95,37,642,74358.00,
523722,SVAM SOFTWAR,X ,Q,0.40,0.40,0.38,0.40,0.40,0.39,4,5950,2370.00,
523736,DVL         ,B ,Q,95.50,99.00,91.00,92.70,92.70,92.05,183,11638,1108485.00,
523754,MAHEPC      ,X ,Q,124.40,124.40,118.20,121.85,121.85,121.70,216,22715,2745508.00,
523756,SREIINFRA   ,A ,Q,25.50,25.50,24.60,24.85,25.00,26.00,181,25620,643212.00,
523768,GUJ.BOROSIL ,X ,Q,93.50,95.25,92.50,92.85,92.60,94.15,172,15035,1403351.00,
523782,MITSHI      ,X ,Q,39.75,41.80,39.75,41.60,41.70,41.80,9,7344,305545.00,
523792,MAZDA LTD   ,B ,Q,386.00,393.90,380.00,393.90,393.90,393.95,14,840,327863.00,
523796,VICEROY HOTE,T ,Q,3.25,3.33,3.08,3.19,3.19,3.20,17,4201,13470.00,
523828,MENON BEAR. ,B ,Q,80.90,80.90,79.10,79.10,79.10,78.40,8,675,53609.00,
523836,GUJ.RAFFIA  ,T ,Q,14.80,14.80,13.95,13.95,13.95,14.68,4,569,8362.00,
523838,SIMPLX INFRA,B ,Q,162.20,165.10,159.10,159.25,159.20,163.45,32,801,129559.00,
523840,INN.TECH.PAC,X ,Q,24.05,25.85,24.00,25.85,25.85,25.45,5,315,7615.00,
523842,SUPER TANNER,X ,Q,3.00,3.00,3.00,3.00,3.00,3.00,4,1933,5799.00,
523844,INVICTA MED ,XT,Q,4.50,4.50,4.50,4.50,4.50,4.50,1,1000,4500.00,
523850,AXTEL INDUS.,X ,Q,129.00,132.85,129.00,129.60,130.00,128.00,16,1144,148643.00,
524000,MAGMA FIN   ,A ,Q,124.10,127.25,123.85,125.10,125.10,123.65,135,24269,3056051.00,
524013,HIND.FLUROCA,T ,Q,12.70,13.75,12.69,13.02,12.69,13.35,18,3146,40874.00,
524019,KINGFA      ,B ,Q,650.05,666.95,650.00,650.00,650.00,639.60,3,85,55420.00,
524037,RAMA PHOSPH ,X ,Q,77.70,82.00,77.70,81.70,82.00,78.00,27,1761,143024.00,
524051,POLYPLEX    ,B ,Q,514.00,519.00,507.65,509.50,510.30,514.40,99,1037,531159.00,
524075,ALBERT DAVID,B ,Q,385.00,385.00,374.05,377.95,380.00,383.35,67,1697,637974.00,
524080,HAR.LEATHER ,XT,Q,25.95,25.95,25.95,25.95,25.95,24.75,1,150,3892.00,
524084,MONSANTO (I),A ,Q,2590.00,2590.00,2457.00,2462.05,2457.00,2504.10,93,418,1033150.00,
524091,ACRYCIL LTD.,X ,Q,104.00,108.00,103.00,105.55,105.00,105.45,55,6563,687599.00,
524109,KABRA EXTR  ,B ,Q,76.10,76.20,75.00,75.20,75.00,77.05,15,426,32321.00,
524129,VINYL CHEM  ,B ,Q,81.00,81.00,76.00,78.05,78.05,77.95,33,968,76013.00,
524136,PEE CEE COSM,X ,Q,98.00,98.00,98.00,98.00,98.00,98.95,1,5,490.00,
524164,IOL CHEM PH ,B ,Q,177.00,180.00,173.25,174.10,175.10,179.30,1078,51272,9055294.00,
524174,KESAR PETRO ,X ,Q,8.33,8.59,8.10,8.26,8.30,8.43,178,41652,344722.00,
524200,VINATI ORG. ,A ,Q,1784.00,1890.00,1784.00,1863.20,1863.20,1801.80,1125,8432,15620583.00,
524202,LACTOSE(I)  ,XT,Q,31.50,31.50,31.10,31.10,31.10,32.70,12,1506,47241.00,
524208,AARTI INDUST,A ,Q,1659.95,1659.95,1583.00,1590.55,1590.55,1621.60,362,10516,16824247.00,
524212,WANBURY LTD ,T ,Q,19.85,21.60,19.85,21.60,21.60,20.65,4,900,18715.00,
524218,RESONANCE   ,X ,Q,21.25,22.50,21.25,21.65,21.65,22.55,10,690,14901.00,
524226,GUJ AMB EXP ,B ,Q,211.65,211.65,206.00,209.00,207.95,210.40,70,4426,929220.00,
524230,RASHTR.CHEM.,A ,Q,56.95,57.10,55.95,56.50,56.95,57.10,587,127171,7198331.00,
524280,KOPRAN LTD. ,B ,Q,38.50,39.70,38.40,38.50,38.60,38.15,147,15507,607206.00,
524288,AIMCO PESTI.,X ,Q,149.40,149.50,140.15,141.05,141.00,143.40,46,2448,346842.00,
524314,GUJ.TERC LAB,XT,Q,8.76,8.76,8.76,8.76,8.76,8.35,3,784,6867.00,
524324,SEYAIND     ,B ,Q,483.00,488.80,466.70,468.90,468.90,478.55,356,8166,3913334.00,
524330,JAYANT AGRO ,B ,Q,204.90,212.75,204.90,207.95,207.45,207.90,70,1026,213843.00,
524332,BCLIL       ,X ,Q,92.00,94.95,90.30,92.55,93.80,93.25,138,12297,1131061.00,
524336,SH.HARI CHEM,X ,Q,34.65,34.65,34.65,34.65,34.65,34.75,1,2,69.00,
524342,INDOBORAXC  ,X ,Q,391.05,403.95,391.00,394.15,394.15,391.85,4,60,23638.00,
524348,AARTI DRUGS ,B ,Q,600.00,623.50,600.00,615.05,613.00,623.55,70,1146,705328.00,
524370,BODAL CHEM  ,B ,Q,122.30,123.00,116.40,117.90,117.90,119.70,526,41104,4861067.00,
524372,ORCHIDPHAR  ,Z ,Q,5.00,5.24,4.77,4.77,4.77,5.02,38,24160,117600.00,
524394,VIMTA LABS  ,B ,Q,189.00,189.00,177.00,185.15,184.40,188.15,39,1007,185592.00,
524396,BIOFIL CHEM ,T ,Q,7.60,7.60,7.22,7.22,7.22,7.60,3,335,2432.00,
524400,ISHITA DRUGS,XT,Q,19.95,21.80,19.95,21.80,21.80,20.95,5,185,3755.00,
524404,MARKSANS    ,B ,Q,23.40,23.55,23.20,23.25,23.25,23.60,225,109726,2555897.00,
524408,UNIV.STARCH ,XT,Q,41.00,41.00,38.95,41.00,41.00,41.00,4,156,6194.00,
524412,AAREY DRUGS ,X ,Q,26.10,26.35,25.00,25.10,25.55,26.30,85,13658,344903.00,
524440,CAMEX LTD   ,X ,Q,29.25,29.25,28.00,28.70,28.10,29.40,24,2191,62116.00,
524444,KAVITIND    ,X ,Q,46.40,46.65,44.10,46.20,46.65,45.60,134,91361,4193583.00,
524470,SYNCOM FORM.,X ,Q,1.00,1.05,0.98,1.01,1.01,1.00,361,815660,821824.00,
524480,RIDHI SIDHI ,XT,Q,280.00,280.00,275.00,280.00,280.00,270.05,12,255,71234.00,
524494,IPCA LAB LTD,A ,Q,966.15,983.50,960.45,973.70,973.70,953.55,574,7282,7074933.00,
524500,KILITCH DRUG,B ,Q,188.00,192.00,184.45,186.90,186.90,187.30,229,5358,1011383.00,
524506,CORAL LAB.  ,X ,Q,324.95,335.90,317.00,320.00,320.00,322.35,38,4837,1573557.00,
524518,KREBS BIOCHM,B ,Q,95.00,100.00,94.00,98.25,99.00,96.65,33,1581,150817.00,
524520,KMC SHIL    ,X ,Q,13.75,13.75,12.71,12.83,12.95,13.35,151,32961,427925.00,
524522,LAFFANS PETR,X ,Q,19.95,19.95,19.95,19.95,19.95,21.00,1,500,9975.00,
524534,BHASKAR AGRO,XT,Q,20.50,20.50,19.20,19.65,19.20,20.15,5,1000,19654.00,
524542,SUKJIT STRCH,X ,Q,239.00,245.50,233.95,234.55,233.95,239.15,56,1521,358018.00,
524558,NEULAND LAB.,B ,Q,700.50,700.50,692.85,693.00,693.00,704.50,46,573,397826.00,
524570,PODDAR PIGM.,B ,Q,170.00,170.00,158.00,161.95,161.95,165.60,9,67,10756.00,
524576,VIVID IND   ,X ,Q,37.10,39.00,36.00,37.70,37.55,37.45,26,3689,140259.00,
524580,PRIYA LTD.  ,X ,Q,36.05,36.05,36.05,36.05,36.05,34.35,2,8000,288400.00,
524582,TIRUPATI STA,XT,Q,32.00,32.00,32.00,32.00,32.00,33.00,5,210,6720.00,
524594,ASHOK-ALCO  ,X ,Q,50.00,52.65,49.95,51.90,51.90,51.00,13,351,17891.00,
524598,AKSHARCHEM I,B ,Q,340.90,340.90,320.00,320.00,320.00,320.00,5,40,13192.00,
524604,KAMRON LAB. ,P ,Q,7.32,7.32,6.64,6.64,6.64,6.98,2,200,1396.00,
524610,RATHI GRAPH.,X ,Q,3.10,3.10,3.10,3.10,3.10,2.96,1,1,3.00,
524622,ISTRNETWK   ,XT,Q,2.05,2.05,1.96,1.96,1.96,1.96,9,5660,11576.00,
524634,ALU FLUORIDE,X ,Q,114.90,120.00,112.00,115.55,116.00,114.20,62,4009,459776.00,
524640,ARCHITORG   ,X ,Q,12.95,12.95,12.45,12.95,12.95,12.70,36,14450,185978.00,
524648,INDO AMINES ,X ,Q,89.30,89.30,85.00,86.00,87.10,87.65,37,2093,179996.00,
524654,NATURAL CAPS,X ,Q,71.50,71.50,70.00,71.00,71.00,71.50,4,77,5447.00,
524663,BH.IMMUN&BIO,B ,Q,8.15,8.62,7.60,8.17,8.19,7.99,187,34582,277131.00,
524667,SOTL        ,B ,Q,1161.05,1198.00,1152.00,1188.95,1188.95,1196.10,10,36,42554.00,
524669,HESTER BISC ,B ,Q,1499.00,1499.00,1403.70,1458.00,1458.00,1435.05,40,316,455689.00,
524675,KABSONS INDU,XT,Q,3.05,3.05,3.05,3.05,3.05,3.00,3,500,1525.00,
524687,BASANT AGRO ,X ,Q,3.80,3.86,3.70,3.85,3.85,3.70,18,4846,18412.00,
524689,PARENT.DRUGS,B ,Q,6.70,7.47,6.70,6.85,6.85,6.99,14,634,4665.00,
